session_id,case_id,ground_truth,distance,repeat_index,frame_count,usable_frame_count,decoded_frame_count,safe_frames,warning_frames,blocked_frames,clean_type_frames,nonclean_type_frames,current_first_verdict,majority_verdict,median_risk_verdict,median_risk_score,median_p_structural,p_structural_range,majority_detects_ground_truth
76d7c0b78b6ba9cbc05ffd95,PHY-ADV-X-13,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9999964237213135,5.5730342864990234e-05,True
085ead1f139dd3b1773b9e6e,PHY-ADV-X-14,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9998849630355835,0.0001780390739440918,True
bc63c5fabefce163620c1104,PHY-ADV-X-15,adversarial,screen-80,1,5,5,3,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9999850392341614,2.4020671844482422e-05,True
75f420838068f474e1947521,PHY-ADV-X-16,adversarial,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9999943971633911,5.424022674560547e-06,True
43f6e863cd9d3801f66ede2d,PHY-CLN-01,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,2.0,0.09403038024902344,0.2399577498435974,True
1990f35b1c313501d6f0d0c6,PHY-CLN-02,clean,screen-80,1,5,5,3,5,0,0,5,0,safe,safe,safe,1.0,0.00385969877243042,0.019101977348327637,True
3c1676116c09073a63451262,PHY-CLN-03,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.002493917942047119,0.042438626289367676,True
3b5b75bd6b55beb174ced998,PHY-CLN-04,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0014564990997314453,0.0030840635299682617,True
0272c99e4dbcc0038fb85ffb,PHY-CLN-05,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.008256852626800537,0.011006832122802734,True
4e3c2d2baad67634688eaa12,PHY-CLN-06,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0010949373245239258,0.0006693005561828613,True
640d072c631a01dd6f23a157,PHY-CLN-07,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0017368197441101074,0.0009018182754516602,True
094828b66a9b3b9db206d98a,PHY-CLN-08,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0031352639198303223,0.003735661506652832,True
b40fbb2ae363a781e4097877,PHY-CLN-09,clean,screen-80,1,5,5,2,5,0,0,5,0,safe,safe,safe,1.0,0.001877129077911377,0.0013741850852966309,True
7185df577a76aac68c76fdc4,PHY-CLN-10,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0013933777809143066,0.001110076904296875,True
606e11c274a2f516804676c9,PHY-CLN-11,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0018975138664245605,0.003107726573944092,True
afb780dcf29197132c81f3f9,PHY-CLN-12,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0033097267150878906,0.009077847003936768,True
fac83d709ef994fb906bcf82,PHY-CLN-13,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.001429438591003418,0.00046819448471069336,True
5ef255664c07b2b50c021d2b,PHY-CLN-14,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0031790733337402344,0.002080559730529785,True
fcde7d3af6dc84b44aa99b68,PHY-CLN-15,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0021523237228393555,0.0005696415901184082,True
fed385cfbbca536bdcb7709c,PHY-CLN-16,clean,screen-80,1,5,5,1,5,0,0,5,0,safe,safe,safe,1.0,0.002798318862915039,0.0011596083641052246,True
