session_id,case_id,ground_truth,frame_index,crop_sha256,qr_version,module_count,mask_pattern,version_band,payload_length_bin,payload_utf8_bytes,crop_width,crop_height,observed_pixels_per_module,qr_coverage,quadrilateral_side_ratio,exposure_compensation_supported,exposure_compensation_ev,exposure_adjusted_during_session,raw_quality_status,raw_quality_conditions,raw_mean_luminance,raw_p05_luminance,raw_p95_luminance,raw_dynamic_range,raw_laplacian_variance,raw_dark_fraction,raw_bright_fraction,structural_quality_status,structural_mean_luminance,structural_dynamic_range,structural_laplacian_variance,structural_dark_fraction,structural_bright_fraction,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,risk_score
bd79f4d1b3b8d29dc059f4eb,R7B-09-1C14A9,clean,0,6da18ca382001f7da82244b48352a8919141014b54b50ad02ca02c236266460a,10,57,3,high_v7_plus,long_97_plus,97,433,433,7.5964912280701755,0.09010335286458333,1.048885523239338,True,0.0,False,usable,normal,141.74409661987679,44.755,224.46699999999996,179.71199999999996,4984.272661954569,0.0,0.0,usable,142.3968575613921,180.65800000000002,5031.809496261209,0.0,0.0,decoded,True,usable,normal,0.017271578311920166,0.017271578311920166,clean,safe,1
bd79f4d1b3b8d29dc059f4eb,R7B-09-1C14A9,clean,1,badb6774dc5a34b6e1fb2213fec0071a033715e03446af09babee4187c34f6ac,10,57,3,high_v7_plus,long_97_plus,97,443,443,7.771929824561403,0.09435628255208334,1.0632142438388825,True,0.0,False,usable,normal,120.16845671230988,28.755,204.239,175.484,5972.62426932985,0.008808992346938776,0.0,usable,120.4448994140573,175.957,6009.340347599745,0.008808992346938776,0.0,decoded,True,usable,normal,0.009568274021148682,0.009568274021148682,clean,safe,1
bd79f4d1b3b8d29dc059f4eb,R7B-09-1C14A9,clean,2,76a4d7eb550240409d7577cb394ab80db319b13bf2c73eaea98eae1f84d0a091,10,57,3,high_v7_plus,long_97_plus,97,446,446,7.824561403508772,0.09576416015625,1.0657393524530534,True,0.0,False,usable,normal,121.20157071108349,28.238999999999997,205.94,177.701,5551.390165422477,0.010522959183673469,0.0,usable,121.63789797909345,178.462,5591.927063870539,0.010522959183673469,0.0,decoded,True,usable,normal,0.010044574737548828,0.010044574737548828,clean,safe,1
bd79f4d1b3b8d29dc059f4eb,R7B-09-1C14A9,clean,3,9bdcbf9ecaffc9a757f2cb3ecf09f0fc8b06919cd29df16d59b30c36be0d8142,10,57,3,high_v7_plus,long_97_plus,97,445,445,7.807017543859649,0.09548990885416667,1.0690009954344297,True,0.0,False,usable,normal,151.50863024154043,60.538,226.23899999999998,165.70099999999996,4924.142518904844,0.0,0.0,usable,151.92412938457264,165.98899999999998,4947.498308994802,0.0,0.0,decoded,True,usable,normal,0.008334219455718994,0.008334219455718994,clean,safe,1
bd79f4d1b3b8d29dc059f4eb,R7B-09-1C14A9,clean,4,e43339a8b6dc2bf4321ad28619b933a2dbb4d75ede0c92b7626abfe86681a75e,10,57,3,high_v7_plus,long_97_plus,97,444,444,7.7894736842105265,0.09493326822916667,1.0691921931947463,True,0.0,False,usable,normal,151.1644321388718,60.086,225.23899999999998,165.15299999999996,4246.844420076642,0.0,0.0,usable,151.57967825253962,165.4085,4264.147930117471,0.0,0.0,decoded,True,usable,normal,0.028519928455352783,0.028519928455352783,clean,safe,1
877e6a6c79fbe3b9a7531371,R7B-10-683AF9,adversarial,0,9ff8e5bd6ee1a51581acc24ab84307b873eef6541fe25e60ee61951a405d65f6,10,57,6,high_v7_plus,long_97_plus,97,441,441,7.7368421052631575,0.09352091471354167,1.0449551976435207,True,0.0,False,usable,normal,134.84648188375846,38.73425,212.534,173.79975,2212.559571347051,0.0,0.0,usable,135.4512454161339,174.75974999999997,2231.36637242003,0.0,0.0,decoded,True,usable,normal,0.9986072778701782,0.9986072778701782,adversarial,blocked,90
877e6a6c79fbe3b9a7531371,R7B-10-683AF9,adversarial,1,8fe0c1a20f6a41efc832cb6c7166fe595fd0bc9a3c25c0dbcc33fa84a009796f,10,57,6,high_v7_plus,long_97_plus,97,457,457,8.017543859649123,0.10041585286458334,1.052290580462141,True,0.0,False,usable,normal,124.02586067043174,33.42225,211.086,177.66375000000002,4428.0829198344,0.0013153698979591836,0.0,usable,124.58746412627784,178.60975,4474.4411952815835,0.0013153698979591836,0.0,decoded,True,usable,normal,0.997482419013977,0.997482419013977,adversarial,blocked,90
877e6a6c79fbe3b9a7531371,R7B-10-683AF9,adversarial,2,e8744d94def3931ad7d54d40123f9338982c235c98b6d3ad9da7a851a0cbd1d1,10,57,6,high_v7_plus,long_97_plus,97,458,458,8.035087719298245,0.10086588541666666,1.0551582610911083,True,0.0,False,usable,normal,123.72574533640474,33.44499999999999,209.98299999999998,176.53799999999998,4367.695722545336,0.0013751594387755102,0.0,usable,124.25504583864578,177.484,4411.950791777436,0.0013751594387755102,0.0,decoded,True,usable,normal,0.9969835877418518,0.9969835877418518,adversarial,blocked,90
877e6a6c79fbe3b9a7531371,R7B-10-683AF9,adversarial,3,3b0c33403bda3cd3494b246012d6ae757259e14668337a4d7c3c145c2253f23f,10,57,6,high_v7_plus,long_97_plus,97,464,464,8.140350877192983,0.10372802734375,1.0572992673050297,True,0.0,False,usable,normal,149.22497255659508,64.17899999999999,223.17899999999997,159.0,3312.7578730161367,0.0,0.0,usable,149.58596633849024,159.71925,3320.8735586220128,0.0,0.0,decoded,True,usable,normal,0.9949813485145569,0.9949813485145569,adversarial,blocked,90
877e6a6c79fbe3b9a7531371,R7B-10-683AF9,adversarial,4,8859f4c66c25af7efc8d7c9384f16480c2d7872976cebaa49f2a16a26dfd441e,10,57,6,high_v7_plus,long_97_plus,97,468,468,8.210526315789474,0.10525634765625,1.0541695028769797,True,0.0,False,usable,normal,150.59583910633995,65.434,222.88049999999998,157.4465,3361.772431824112,0.0,0.0,usable,150.9775963010164,158.40249999999997,3371.4494943392824,0.0,0.0,decoded,True,usable,normal,0.9964307546615601,0.9964307546615601,adversarial,blocked,90
ab6f8498ab9680ed00841551,R7B-11-A11129,adversarial,0,f2882d0abdb6581a25d22b5c5b0e11a3cd59d16b249ec0e7bff14290191ea4e3,3,29,0,low_v1_v3,short_1_32,24,430,430,14.827586206896552,0.08906331380208334,1.0339629656585632,True,-0.3333333432674408,True,usable,normal,124.03182957987406,23.228,182.538,159.31,1352.3354369562783,0.05998883928571429,0.0,usable,124.42321538185163,159.88599999999997,1362.736971242982,0.05998883928571429,0.0,decoded,True,usable,normal,0.994208812713623,0.994208812713623,adversarial,blocked,89
ab6f8498ab9680ed00841551,R7B-11-A11129,adversarial,1,493e8e4932e7040a63ebcdd45ce2f8a5e47cb2e6bead369310ff0a9d056205f9,3,29,0,low_v1_v3,short_1_32,24,429,429,14.793103448275861,0.08880615234375,1.0370889256265465,True,-0.3333333432674408,True,usable,normal,124.27148114634875,23.695,182.72299999999998,159.028,1338.9548983278096,0.05377072704081633,0.0,usable,124.77323730467134,159.789,1346.878760315531,0.05377072704081633,0.0,decoded,True,usable,normal,0.9967287182807922,0.9967287182807922,adversarial,blocked,90
ab6f8498ab9680ed00841551,R7B-11-A11129,adversarial,2,598c8d28fed510d86f4742bbc7cf7e29a1c5f9ad68d44254e7c8917fa7bbf979,3,29,0,low_v1_v3,short_1_32,24,502,502,17.310344827586206,0.12125569661458334,1.01040296455636,True,-0.3333333432674408,True,usable,normal,162.27409588247542,43.728500000000004,228.58100000000002,184.85250000000002,1648.6091239174327,0.0,0.0,usable,162.98674525669833,185.8585,1661.0915739964123,0.0,0.0,decoded,True,usable,normal,0.9957714676856995,0.9957714676856995,adversarial,blocked,90
ab6f8498ab9680ed00841551,R7B-11-A11129,adversarial,3,5140cea3ea5e2f390e28edd416c2230721de296932805cc04f8bad8dac8fd842,3,29,0,low_v1_v3,short_1_32,24,513,513,17.689655172413794,0.1266650390625,1.0127312943958138,True,-0.3333333432674408,True,usable,normal,166.8975099449786,46.971999999999994,235.30349999999999,188.3315,1709.2929712131472,0.0,0.00564014668367347,usable,167.50114791931722,189.09250000000003,1715.399955734076,0.0,0.009127869897959183,decoded,True,usable,normal,0.9942128658294678,0.9942128658294678,adversarial,blocked,89
ab6f8498ab9680ed00841551,R7B-11-A11129,adversarial,4,dcdc33a34358dcaa657153547aded4e7eb39d751c36571c1035b1e61ba6b9ca1,3,29,0,low_v1_v3,short_1_32,24,514,514,17.724137931034484,0.12715657552083334,1.005074968193628,True,-0.3333333432674408,True,usable,normal,168.63208830913698,48.129,237.325,189.196,1714.3675531420606,0.0,0.018136160714285716,usable,169.27347869498345,189.9415,1721.3404352667415,0.0,0.025370695153061226,decoded,True,usable,normal,0.994711697101593,0.994711697101593,adversarial,blocked,89
a1739cec84d8b35f40226001,R7B-12-473F6A,clean,0,c81557586000097599086a935ef7176f5d8d76fa92eb67f51254f59b57fd9485,6,41,0,medium_v4_v6,medium_33_96,48,542,542,13.21951219512195,0.14120849609375,1.0464842975637574,True,0.0,False,usable,normal,163.46667604032223,64.744,229.527,164.783,3737.7587929825645,0.0,0.0,usable,164.13126574456146,164.957,3751.204028552958,0.0,0.0,decoded,True,usable,normal,0.005565822124481201,0.005565822124481201,clean,safe,1
a1739cec84d8b35f40226001,R7B-12-473F6A,clean,1,eb6dbbe18b2493ce9b3bd6c2444513a04c407bf8143f7abb6a7348ee57ff9a52,6,41,0,medium_v4_v6,medium_33_96,48,549,549,13.390243902439025,0.14495402018229167,1.0459554985605244,True,0.0,False,usable,normal,132.69574938214032,29.94,206.51599999999996,176.57599999999996,4971.179193196095,0.005121970663265306,0.0,usable,132.99473634805602,177.049,5001.829996136379,0.005121970663265306,0.0,decoded,True,usable,normal,0.0026200413703918457,0.0026200413703918457,clean,safe,1
a1739cec84d8b35f40226001,R7B-12-473F6A,clean,2,6daa595ea26ccf7285ab27ec98c43aadfe4d7fe4e2a3ee04c5d60144f01379e2,6,41,0,medium_v4_v6,medium_33_96,48,547,547,13.341463414634147,0.14381103515625,1.0460832550069155,True,0.0,False,usable,normal,168.90105303329472,55.613,248.527,192.914,5348.1883287078745,0.0,0.24284518494897958,usable,169.2190303930238,193.37874999999997,5369.3198039292365,0.0,0.2515345982142857,decoded,True,usable,normal,0.01056206226348877,0.01056206226348877,clean,safe,1
a1739cec84d8b35f40226001,R7B-12-473F6A,clean,3,7ca0f72a1cb3b5b9af5c04d4a3b9779fc2f6749e5595318c9fcfb603c9a4f3d5,6,41,0,medium_v4_v6,medium_33_96,48,552,552,13.463414634146341,0.146754150390625,1.0504976444853258,True,0.0,False,usable,normal,165.01517486446932,71.50999999999999,227.658,156.148,3848.857467256613,0.0,0.0,usable,165.61124348293043,156.36499999999998,3854.7350925564106,0.0,0.0,decoded,True,usable,normal,0.005823731422424316,0.005823731422424316,clean,safe,1
a1739cec84d8b35f40226001,R7B-12-473F6A,clean,4,d9ce2cd03e9563afe2a97ce6b87ca8a08a170e54ddf5f159fd4ea200ef06c4b0,6,41,0,medium_v4_v6,medium_33_96,48,527,527,12.853658536585366,0.13364949544270832,1.012381938292815,True,0.0,False,usable,normal,157.84384452723526,58.912,222.424,163.512,3927.8179727902584,0.0,0.0,usable,158.47131469229464,164.142,3954.2344019805078,0.0,0.0,decoded,True,usable,normal,0.0034189820289611816,0.0034189820289611816,clean,safe,1
dfa5039ad497a9ad14ca5b32,R7B-13-C0F52D,clean,0,c7a5c2007e52c859b3c1d8e72431ea59b01b199e5d1b6f0c017c397b21d8225f,6,41,5,medium_v4_v6,medium_33_96,48,450,450,10.975609756097562,0.097427978515625,1.046885763326933,True,0.0,False,usable,normal,143.40012751115006,40.271,219.538,179.267,3853.8991755986453,0.0005181760204081633,0.0,usable,144.00678704956897,180.01975,3872.018041717931,0.0005181760204081633,0.0,decoded,True,usable,normal,0.0020742416381835938,0.0020742416381835938,clean,safe,1
dfa5039ad497a9ad14ca5b32,R7B-13-C0F52D,clean,1,f843cefc4f807e5eb032281225cfbe5529fe613497da540fd0394003cdf1d9ff,6,41,5,medium_v4_v6,medium_33_96,48,488,488,11.902439024390244,0.114644775390625,1.087637544422373,True,0.0,False,usable,normal,131.7837899593113,27.796,211.239,183.443,4432.123681465941,0.017996651785714284,0.0,usable,131.92562466119324,183.61700000000002,4441.188771342163,0.017996651785714284,0.0,undecodable,False,usable,normal,0.0032106637954711914,0.0032106637954711914,clean,warning,26
dfa5039ad497a9ad14ca5b32,R7B-13-C0F52D,clean,2,4594c7be51200db1bd005d38a91541a0fe77d2e56638766293110d6057bfaaac,6,41,5,medium_v4_v6,medium_33_96,48,486,486,11.853658536585366,0.1136181640625,1.0881204703186247,True,0.0,False,usable,normal,131.89270208864392,28.238999999999997,210.70374999999999,182.46474999999998,4396.080762656097,0.01602359693877551,0.0,usable,132.30283083544919,183.22574999999998,4425.31974574302,0.01602359693877551,0.0,undecodable,False,usable,normal,0.0032234787940979004,0.0032234787940979004,clean,warning,26
dfa5039ad497a9ad14ca5b32,R7B-13-C0F52D,clean,3,38031066d73668618b3eabf7b8a35f38a3cdfea76a2014dc10bbba6b708dc17e,6,41,5,medium_v4_v6,medium_33_96,48,489,489,11.926829268292684,0.11484619140625,1.0876073277862628,True,0.0,False,usable,normal,161.50392735570944,65.15849999999999,229.23899999999998,164.08049999999997,3491.385928476433,0.0,0.0,usable,161.99566844707797,164.94599999999997,3508.2313830142502,0.0,0.0,undecodable,False,usable,normal,0.005288243293762207,0.005288243293762207,clean,warning,26
dfa5039ad497a9ad14ca5b32,R7B-13-C0F52D,clean,4,44f225ab05e3263ff7d08ce0f8b9926e619d5ad057670ca4ce936867dee90be0,6,41,5,medium_v4_v6,medium_33_96,48,492,492,12.0,0.11638916015625,1.0956633541343677,True,0.0,False,usable,normal,162.24068092314704,66.86625,229.42399999999998,162.55775,3410.3328852661302,0.0,3.985969387755102e-05,usable,162.88452459343569,162.772,3428.7228123969703,0.0,3.985969387755102e-05,undecodable,False,usable,normal,0.00494009256362915,0.00494009256362915,clean,warning,26
87dd8966cd36863f3a80f6ec,R7B-14-5F3509,tampered,0,f9ab7a18a97239e05b471a1772fdac6f2043b8d922e58f38a0e0f266908e437b,3,29,4,low_v1_v3,short_1_32,24,472,472,16.275862068965516,0.10729817708333333,1.0619512300761078,True,-0.3333333432674408,True,usable,normal,134.6765220623078,26.238999999999997,198.239,172.0,2528.8754296756415,0.02654655612244898,0.0,usable,135.10256564890275,172.761,2544.835383108339,0.026526626275510203,0.0,decoded,True,usable,normal,0.9910355806350708,0.9910355806350708,tampered,blocked,89
87dd8966cd36863f3a80f6ec,R7B-14-5F3509,tampered,1,0f223b376649684aa702196ee3d270a2002d8cda7221b94d23b3d6405dc8b97c,3,29,4,low_v1_v3,short_1_32,24,470,470,16.20689655172414,0.10623372395833333,1.0595765296047255,True,-0.3333333432674408,True,usable,normal,133.91192181519347,25.755,196.712,170.957,2721.216845360365,0.031947544642857144,0.0,usable,134.0539639667975,171.131,2727.646286893525,0.031947544642857144,0.0,decoded,True,usable,normal,0.9949172139167786,0.9949172139167786,tampered,blocked,90
87dd8966cd36863f3a80f6ec,R7B-14-5F3509,tampered,2,ba559371fee316041f5568256c14c0dc225255509b64676ff91d10fd6390c9f8,3,29,4,low_v1_v3,short_1_32,24,577,577,19.896551724137932,0.160078125,1.0068096528847843,True,-0.3333333432674408,True,usable,normal,166.25906728313802,47.314,232.42399999999998,185.10999999999999,3355.275404613262,0.0,7.971938775510203e-05,usable,166.7899353475442,185.87099999999998,3377.64669584573,0.0,0.0001992984693877551,decoded,True,usable,normal,0.9968568086624146,0.9968568086624146,tampered,blocked,90
87dd8966cd36863f3a80f6ec,R7B-14-5F3509,tampered,3,a06eafeb29b675cdb681fe79c9e3ad59365237c4413cb2e721152be187131e18,3,29,4,low_v1_v3,short_1_32,24,585,585,20.17241379310345,0.16462320963541666,1.0111847916417114,True,-0.3333333432674408,True,usable,normal,165.21188432711253,46.641,231.92899999999997,185.28799999999998,3326.439670407858,0.0,7.971938775510203e-05,usable,165.715767637868,186.049,3345.439116052221,0.0,0.00013950892857142856,decoded,True,usable,normal,0.9972349405288696,0.9972349405288696,tampered,blocked,90
87dd8966cd36863f3a80f6ec,R7B-14-5F3509,tampered,4,e1714c4b07931734801f5778aea35bf4bbd4f9595f894b5be7631be99b4adf39,3,29,4,low_v1_v3,short_1_32,24,590,590,20.344827586206897,0.16755330403645832,1.015555479326689,True,-0.3333333432674408,True,usable,normal,169.4575076729618,49.744,235.712,185.968,3394.647731847182,0.0,0.003547512755102041,usable,169.65603962051915,186.25599999999997,3407.9692719385343,0.0,0.00430484693877551,decoded,True,usable,normal,0.9973242878913879,0.9973242878913879,tampered,blocked,90
1b0ff51345c37ae2d54f7004,R7B-15-185A0D,clean,0,d6b7fb59f3b2195e03ecd7d82d42a7abaf6230377190a761e280135f89176ca1,3,29,1,low_v1_v3,short_1_32,24,597,597,20.586206896551722,0.17183268229166668,1.0397214841500313,True,0.0,False,usable,normal,164.4631032365871,48.081999999999994,227.484,179.40200000000002,76.4106382093591,0.0,0.002969547193877551,usable,164.99584897161958,179.978,77.00135845066058,0.0,0.004424426020408163,decoded,True,usable,normal,0.012274444103240967,0.012274444103240967,clean,safe,1
1b0ff51345c37ae2d54f7004,R7B-15-185A0D,clean,1,a84381612bd55fdf2c691495b566c2975f0a6a33c861016495c5467ef2a7ac66,3,29,1,low_v1_v3,short_1_32,24,612,612,21.103448275862068,0.18000284830729166,1.0609506426330986,True,0.0,False,usable,normal,141.42932682953884,35.303,217.12499999999997,181.82199999999997,2878.6033034661777,1.992984693877551e-05,0.0,usable,141.90066709181008,182.697,2902.3701037736987,1.992984693877551e-05,0.0,decoded,True,usable,normal,0.005617380142211914,0.005617380142211914,clean,safe,1
1b0ff51345c37ae2d54f7004,R7B-15-185A0D,clean,2,23690a909e46fdd2af294f9c1a70a526cc65cd8222f1778c570a3b94e4c454bc,3,29,1,low_v1_v3,short_1_32,24,613,613,21.137931034482758,0.180762939453125,1.0652349153528713,True,0.0,False,usable,normal,166.87403693000374,55.684,247.413,191.729,3334.6910698016536,0.0,0.18022560586734693,usable,167.471149075257,192.277,3352.1956263437137,0.0,0.19038982780612246,decoded,True,usable,normal,0.005879461765289307,0.005879461765289307,clean,safe,1
1b0ff51345c37ae2d54f7004,R7B-15-185A0D,clean,3,34b42e57407d4e27a58dcb1e134e944dee376b4079dcba8a118426f1d1015af9,3,29,1,low_v1_v3,short_1_32,24,614,614,21.17241379310345,0.181317138671875,1.0719627802836669,True,0.0,False,usable,normal,156.91564682318997,57.900999999999996,227.01100000000002,169.11,2742.496401704397,0.0,0.0,usable,157.01939040576997,169.11599999999999,2755.816188257955,0.0,0.0,decoded,True,usable,normal,0.0066925883293151855,0.0066925883293151855,clean,safe,1
1b0ff51345c37ae2d54f7004,R7B-15-185A0D,clean,4,e6503b401dadd1039727e3a2c4ccd86375f6891bef64c5e349c1d40d4483aaba,3,29,1,low_v1_v3,short_1_32,24,621,621,21.413793103448278,0.18561442057291666,1.079909410528298,True,0.0,False,usable,normal,160.00009570312773,63.2435,227.5395,164.296,2555.183356686107,0.0,0.0,usable,159.99629464287094,164.61925000000002,2568.6780460337673,0.0,0.0,decoded,True,usable,normal,0.0053618550300598145,0.0053618550300598145,clean,safe,1
a0b0184eff6348cdd600fe7e,R7B-16-B36FE9,adversarial,0,027d4c107e2aa296f1be3234599f62102c7993f61a379597aeb00be5915ba3ba,6,41,1,medium_v4_v6,medium_33_96,48,583,583,14.21951219512195,0.16369344075520834,1.061382705368942,True,0.0,False,usable,normal,146.72398387673883,50.656,214.59224999999998,163.93624999999997,2266.3047022500323,0.0,0.0,usable,147.34174840560257,164.69025,2273.987821825265,0.0,0.0,decoded,True,usable,normal,0.9938753247261047,0.9938753247261047,adversarial,blocked,89
a0b0184eff6348cdd600fe7e,R7B-16-B36FE9,adversarial,1,fcda7183ceb87fb53b9141201dfd43f3206e88d3b3ffb5ea1878c59462001cdf,6,41,1,medium_v4_v6,medium_33_96,48,598,598,14.585365853658537,0.17184407552083333,1.0900743208763248,True,0.0,False,usable,normal,131.66981722336044,29.467,214.196,184.72899999999998,2930.209768868352,0.011698820153061224,0.0,usable,131.865190190522,185.017,2940.2535180912328,0.011698820153061224,0.0,undecodable,False,usable,normal,0.9858179092407227,0.9858179092407227,adversarial,blocked,89
a0b0184eff6348cdd600fe7e,R7B-16-B36FE9,adversarial,2,b6423b1f54e338e73633feff3cf7f4de4553e8d3afd56b4631b0a225713e9489,6,41,1,medium_v4_v6,medium_33_96,48,604,604,14.731707317073171,0.17542724609375,1.1077844807252981,True,0.0,False,usable,normal,157.39887663422982,57.526999999999994,233.239,175.71200000000002,2432.9824007241955,0.0,0.00603874362244898,usable,157.60140487483213,176.20324999999997,2444.7219501079485,0.0,0.0074338329081632655,undecodable,False,usable,normal,0.9923511743545532,0.9923511743545532,adversarial,blocked,89
a0b0184eff6348cdd600fe7e,R7B-16-B36FE9,adversarial,3,314d76eaf652c9e309f8c2490739f57094f1c71bb8797e21e0c7a4dac172d9fb,6,41,1,medium_v4_v6,medium_33_96,48,603,603,14.707317073170731,0.17498087565104167,1.1008587865123205,True,0.0,False,usable,normal,162.22969138630742,70.43175000000001,228.63199999999998,158.20024999999998,2160.7042430020324,0.0,5.978954081632653e-05,usable,162.5618205317323,158.67324999999994,2178.0222401447154,0.0,0.00013950892857142856,undecodable,False,usable,normal,0.9911876320838928,0.9911876320838928,adversarial,blocked,89
a0b0184eff6348cdd600fe7e,R7B-16-B36FE9,adversarial,4,0387ae5d792ad3ece6de110ddf21f99e9755f55b0258bc711511e2869cccba1b,6,41,1,medium_v4_v6,medium_33_96,48,610,610,14.878048780487806,0.17880208333333333,1.1135224421857877,True,0.0,False,usable,normal,161.90005889268528,68.658,229.99524999999997,161.33724999999998,2167.6717437416737,0.0,0.0005978954081632653,usable,162.21914787946204,161.81025,2181.512483589654,0.0,0.0009167729591836735,undecodable,False,usable,normal,0.9922256469726562,0.9922256469726562,adversarial,blocked,89
4ab95df9a48894c7c201bb7b,R7B-17-C4A596,clean,0,cbc856c17e5e0c02d86aaec78ffc201488ac919474ac34d679f2937c08bd1a16,10,57,2,high_v7_plus,long_97_plus,97,488,488,8.56140350877193,0.114627685546875,1.0827506183882154,True,0.0,False,usable,normal,166.2287144252274,72.424,230.87175,158.44774999999998,4278.652300776138,0.0,0.0,usable,166.86728886319437,158.6315,4302.659247481775,0.0,7.971938775510203e-05,decoded,True,usable,normal,0.001958489418029785,0.001958489418029785,clean,safe,1
4ab95df9a48894c7c201bb7b,R7B-17-C4A596,clean,1,996dbc00d0b755d12112af935ed32cd7ecdaa62b37dae1687a9d9ee42672a08c,10,57,2,high_v7_plus,long_97_plus,97,507,507,8.894736842105264,0.1238232421875,1.0849507534333458,True,0.0,False,usable,normal,132.4296452885736,28.395999999999997,213.23899999999998,184.843,5918.6433211584645,0.014170121173469387,0.0,usable,132.9218276068084,185.604,5960.670754593728,0.014170121173469387,0.0,decoded,True,usable,normal,0.005858361721038818,0.005858361721038818,clean,safe,1
4ab95df9a48894c7c201bb7b,R7B-17-C4A596,clean,2,3b9a66d70b6e16aee3e9a244e8c82a40fa9b6afd42548c6420a8f07339c31f1d,10,57,2,high_v7_plus,long_97_plus,97,524,524,9.192982456140351,0.13200724283854168,1.0455785292952315,True,0.0,False,usable,normal,132.66360582746293,29.227999999999998,208.196,178.968,6609.201502203942,0.006297831632653061,0.0,usable,133.12207764666616,179.72899999999998,6655.392203924683,0.006297831632653061,0.0,decoded,True,usable,normal,0.027764976024627686,0.027764976024627686,clean,safe,1
4ab95df9a48894c7c201bb7b,R7B-17-C4A596,clean,3,6cad2a6199a0e45343cc37176b92db8c980a57eee49233655e964fe975b753ac,10,57,2,high_v7_plus,long_97_plus,97,519,519,9.105263157894736,0.12955810546875,1.0408160661199044,True,0.0,False,usable,normal,166.08848897876885,74.17899999999999,228.61299999999997,154.43399999999997,5147.659526656737,0.0,0.0,usable,166.73901562498398,154.608,5175.187637607121,0.0,0.0,decoded,True,usable,normal,0.04678279161453247,0.04678279161453247,clean,safe,1
4ab95df9a48894c7c201bb7b,R7B-17-C4A596,clean,4,2a30407f74618d9af4a588415e89196bea16939ed9d42eea627c3bd32dfa5ca5,10,57,2,high_v7_plus,long_97_plus,97,522,522,9.157894736842104,0.13136027018229166,1.0457042483975816,True,0.0,False,usable,normal,164.31682029254398,70.38499999999999,227.755,157.37,4878.849343798908,0.0,0.0,usable,164.9602797751746,157.55650000000003,4898.603549083475,0.0,0.0,decoded,True,usable,normal,0.013990819454193115,0.013990819454193115,clean,safe,1
976520d4568ef9af6894f947,R7B-18-E9CFED,adversarial,0,cdbf977e40d6fcfcea88a7e7cafd8c0caf5870ab1dd625302e4ab2e3f5622b1d,10,57,3,high_v7_plus,long_97_plus,97,476,476,8.350877192982455,0.10899251302083333,1.0753586638188366,True,0.0,False,usable,normal,110.52390246331699,21.63375,195.467,173.83325000000002,1954.2630928835397,0.06664540816326531,0.0,usable,110.99383001833213,174.59425000000002,1966.5011995539608,0.06664540816326531,0.0,decoded,True,usable,normal,0.9665764570236206,0.9665764570236206,adversarial,blocked,88
976520d4568ef9af6894f947,R7B-18-E9CFED,adversarial,1,55b60cc5325e113c84d5d23514152b9e5d45dece914cc9a295f8cd6c46d7d6dc,10,57,3,high_v7_plus,long_97_plus,97,568,568,9.964912280701755,0.155233154296875,1.0922310962161783,True,0.0,False,usable,normal,155.89286495534748,61.45,226.435,164.985,3155.1392234204864,0.0,1.992984693877551e-05,usable,156.4960050422424,165.20325000000003,3169.7815514894783,0.0,1.992984693877551e-05,decoded,True,usable,normal,0.9747576713562012,0.9747576713562012,adversarial,blocked,88
976520d4568ef9af6894f947,R7B-18-E9CFED,adversarial,2,9db513708a59fbfca5b6534809e2e22d456458462ddcf85569d609b2103572ab,10,57,3,high_v7_plus,long_97_plus,97,571,571,10.017543859649123,0.15683878580729166,1.091775954802221,True,0.0,False,usable,normal,154.69900486287494,61.179249999999996,224.42399999999998,163.24474999999998,3376.379310659512,0.0,0.0,usable,155.2265840840235,163.985,3374.38570199336,0.0,0.0,decoded,True,usable,normal,0.9757658243179321,0.9757658243179321,adversarial,blocked,88
976520d4568ef9af6894f947,R7B-18-E9CFED,adversarial,3,55acf25b212531c49861ae7e936e8de6ccb48d0d5afe85186a71ef0087928b59,10,57,3,high_v7_plus,long_97_plus,97,549,549,9.631578947368421,0.14496012369791667,1.0754254197904707,True,0.0,False,usable,normal,153.79054422431878,60.396,223.42399999999998,163.02799999999996,3391.2808966163275,0.0,0.0,usable,154.4274932039147,163.20199999999997,3409.710288453694,0.0,0.0,decoded,True,usable,normal,0.9558891654014587,0.9558891654014587,adversarial,blocked,87
976520d4568ef9af6894f947,R7B-18-E9CFED,adversarial,4,fe81aaf234cf223a32f054b9f427e36f87fb26a60081d7749c39cf3b83942acb,10,57,3,high_v7_plus,long_97_plus,97,545,545,9.56140350877193,0.14274698893229168,1.0784845219588177,True,0.0,False,usable,normal,153.68197293526467,60.446250000000006,223.517,163.07074999999998,3293.269860442805,0.0,0.0,usable,154.2616851482756,163.24750000000003,3319.1242937251036,0.0,0.0,decoded,True,usable,normal,0.9728944897651672,0.9728944897651672,adversarial,blocked,88
afb646b2574fe4f7e05ce8ce,R7B-19-D8F6DF,adversarial,0,65a4e7b924523db11775432644ddfc35abfb346aaab553c3e431305cd69a6b63,3,29,4,low_v1_v3,short_1_32,24,541,541,18.655172413793103,0.14063557942708332,1.0936389020975663,True,0.0,False,usable,normal,166.0879048947472,65.416,227.772,162.356,1259.688862388225,0.0,0.0,usable,166.75004633688891,162.53574999999998,1263.7067371601186,0.0,0.0,decoded,True,usable,normal,0.9985694885253906,0.9985694885253906,adversarial,blocked,90
