session_id,case_id,ground_truth,distance,repeat_index,frame_index,crop_sha256,crop_width,crop_height,frame_width,frame_height,qr_coverage,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p05_luminance,p95_luminance,dynamic_range,laplacian_variance,p_structural_raw,p_structural_effective,structural_type,structural_status,semantic_status,p_url,risk_score,verdict,partial_analysis,elapsed_ms
2c29deffa7611999f49490ae,RC-LAYOUT-4472,clean,screen-80,1,3,af62629d1dfcbb2e0c205fc0aaba9e544b89f5a9149d8efa99edbc8a958ce400,305,305,960.0,1280.0,0.04475830078125,decoded,True,marginal,overexposure,107.0,248.0,141.0,729.580078125,0.05234801769256592,0.05234801769256592,clean,completed,not_applicable,,1,safe,False,55
2c29deffa7611999f49490ae,RC-LAYOUT-4472,clean,screen-80,1,4,fd5b1902c669bb2b65b3c46848c8b32df94c3674b6558c4e20a226626e3326cf,305,305,960.0,1280.0,0.044674072265625,decoded,True,marginal,overexposure,108.0,250.0,142.0,886.9766845703125,0.900461733341217,0.900461733341217,adversarial,completed,not_applicable,,82,blocked,False,58
e20770fee1a97f273d5a39dc,RC-LAYOUT-4472,clean,screen-80,2,0,26fa06f81cfea1a3d0191709719d904a0edb33885d2a4dbe315bf48e18224cf4,282,282,960.0,1280.0,0.03841064453125,decoded,True,marginal,overexposure,105.0,243.0,138.0,189.10385131835938,0.011677443981170654,0.011677443981170654,clean,completed,not_applicable,,1,safe,False,57
e20770fee1a97f273d5a39dc,RC-LAYOUT-4472,clean,screen-80,2,1,91b3bdb79c4eec3a016c8091c475bc0c04a8a5b1b3e0d544b847f5fa87e177ab,286,286,960.0,1280.0,0.039477945963541664,decoded,True,marginal,overexposure,104.0,244.0,140.0,854.0025024414062,0.28576111793518066,0.28576111793518066,clean,completed,not_applicable,,6,safe,False,56
e20770fee1a97f273d5a39dc,RC-LAYOUT-4472,clean,screen-80,2,2,c72a9c0dedab7d188d9f04f0981edd717814fd12e076448a80aa89e3bbec9d07,288,288,960.0,1280.0,0.03983683268229166,decoded,True,marginal,overexposure,105.0,245.0,140.0,859.0021362304688,0.12638312578201294,0.12638312578201294,clean,completed,not_applicable,,2,safe,False,61
e20770fee1a97f273d5a39dc,RC-LAYOUT-4472,clean,screen-80,2,3,d35d4d8bb98f17181ec976298547463296dac272c92c73b5510116942c9ba2b1,287,287,960.0,1280.0,0.039656982421875,decoded,True,marginal,overexposure,105.0,246.0,141.0,854.3656616210938,0.08957415819168091,0.08957415819168091,clean,completed,not_applicable,,2,safe,False,56
e20770fee1a97f273d5a39dc,RC-LAYOUT-4472,clean,screen-80,2,4,fbf728ca2378e113d44188b88d43793c9a2af3f5f1724d298e0ad8910735d5a7,288,288,960.0,1280.0,0.0399267578125,decoded,True,marginal,overexposure,105.0,245.0,140.0,806.9525146484375,0.11936622858047485,0.11936622858047485,clean,completed,not_applicable,,2,safe,False,56
fa9f08914522efa471d0424a,RC-LAYOUT-4472,clean,screen-80,3,0,e2904f71e0d9855ad1289212b12923ba0a322f9d25e4226adf7a0f551f02d99e,292,292,960.0,1280.0,0.041112874348958335,decoded,True,marginal,overexposure,104.0,245.0,141.0,840.9160766601562,0.06396764516830444,0.06396764516830444,clean,completed,not_applicable,,1,safe,False,57
fa9f08914522efa471d0424a,RC-LAYOUT-4472,clean,screen-80,3,1,b03bcbd1ff8a03f8ab8afe82222599e0b21ae34e1f532193ffc9eb9ef34f8c43,292,292,960.0,1280.0,0.04102091471354167,decoded,True,marginal,overexposure,110.0,253.0,143.0,872.3207397460938,0.11167597770690918,0.11167597770690918,clean,completed,not_applicable,,2,safe,False,59
fa9f08914522efa471d0424a,RC-LAYOUT-4472,clean,screen-80,3,2,ab73ccb7a439157146e076c25f393715f57c5901f7d071f63713d8684ce9e462,291,291,960.0,1280.0,0.040836181640625,decoded,True,marginal,overexposure,109.0,253.0,144.0,900.7957153320312,0.2136337161064148,0.2136337161064148,clean,completed,not_applicable,,4,safe,False,57
fa9f08914522efa471d0424a,RC-LAYOUT-4472,clean,screen-80,3,3,07e8e02a7177889678ade0ef789683bd640d191780e1c8bc394db78257a0cbef,291,291,960.0,1280.0,0.040838216145833335,decoded,True,marginal,overexposure,109.0,253.0,144.0,885.1494140625,0.11551767587661743,0.11551767587661743,clean,completed,not_applicable,,2,safe,False,57
fa9f08914522efa471d0424a,RC-LAYOUT-4472,clean,screen-80,3,4,bd9a6b474957828c4a758c9bc50248a11681297743c989dc8c5e1f68772eb035,293,293,960.0,1280.0,0.041201578776041664,decoded,True,marginal,overexposure,108.0,252.0,144.0,887.7633056640625,0.06416237354278564,0.06416237354278564,clean,completed,not_applicable,,1,safe,False,58
fb26c2b403046d2174ccd556,RC-MASK-0,clean,screen-80,1,0,d8aed79d5bfa13340a3c1ae2e811af74ff963fb59877f31abbd9cad9a6fcd75c,383,383,960.0,1280.0,0.0706982421875,undecodable,False,usable,normal,83.0,235.0,152.0,368.0488586425781,0.012253522872924805,0.012253522872924805,clean,completed,unavailable,,1,safe,True,124
fb26c2b403046d2174ccd556,RC-MASK-0,clean,screen-80,1,1,34fc1cee77a3a702e6eacc0e47e876e9f38731fd3be4019d43113e4ae5c0c20c,366,366,960.0,1280.0,0.06460489908854167,decoded,True,marginal,overexposure,99.0,255.0,156.0,548.1398315429688,0.007707476615905762,0.007707476615905762,clean,completed,not_applicable,,1,safe,False,78
fb26c2b403046d2174ccd556,RC-MASK-0,clean,screen-80,1,2,e0705e74a32fa71086c4d5ea28c344ceeab96340f2b9cc4b8b3f1714976fc1e1,364,364,960.0,1280.0,0.063792724609375,decoded,True,marginal,overexposure,97.0,250.0,153.0,968.1005859375,0.09318745136260986,0.09318745136260986,clean,completed,not_applicable,,2,safe,False,72
fb26c2b403046d2174ccd556,RC-MASK-0,clean,screen-80,1,3,2a466c404862990d75581c83b5b80c763edf070c9a21be3463a8bdf815a1b2fc,361,361,960.0,1280.0,0.0628857421875,decoded,True,marginal,overexposure,96.0,248.0,152.0,968.4280395507812,0.04145681858062744,0.04145681858062744,clean,completed,not_applicable,,1,safe,False,68
fb26c2b403046d2174ccd556,RC-MASK-0,clean,screen-80,1,4,9052f2fa7a54ecc04df087c09d82f3afd0aecb18e157b606106fe208883cb80d,359,359,960.0,1280.0,0.061982828776041665,decoded,True,marginal,overexposure,96.0,247.0,151.0,965.8544921875,0.018058300018310547,0.018058300018310547,clean,completed,not_applicable,,1,safe,False,66
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,0,104f7c3fbcca1e235894617e5aa6ad0d9581006867c323894f4caa97c125bc30,357,357,960.0,1280.0,0.061197509765625,decoded,True,marginal,overexposure,98.0,248.0,150.0,962.5572509765625,0.3758249282836914,0.3758249282836914,clean,completed,not_applicable,,11,safe,False,68
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,1,6577b5d5b125eaadc7a7cc72cef56925d8a7d7f2be941dd54e657d2f3118af90,355,355,960.0,1280.0,0.06075236002604167,decoded,True,marginal,overexposure,100.0,252.0,152.0,972.84033203125,0.0706358551979065,0.0706358551979065,clean,completed,not_applicable,,1,safe,False,66
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,2,9a58826e7e1967a3f985a4d3e7823e149c0fb26a564132892d6ef6a879281848,355,355,960.0,1280.0,0.06075236002604167,decoded,True,marginal,overexposure,101.0,252.0,151.0,966.578369140625,0.11161953210830688,0.11161953210830688,clean,completed,not_applicable,,2,safe,False,65
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,3,c88518243cabfa332210ea09e05464260fe2de89b193a804d21962719ce0a0c0,355,355,960.0,1280.0,0.06053548177083334,decoded,True,marginal,overexposure,101.0,252.0,151.0,979.1375732421875,0.14162158966064453,0.14162158966064453,clean,completed,not_applicable,,2,safe,False,68
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,4,ba02f4db98278a0a88d03d2de6b56848de28f8929fe3df7bca1debc359ca92c9,353,353,960.0,1280.0,0.05986612955729167,decoded,True,marginal,overexposure,100.0,251.0,151.0,969.8411865234375,0.33181923627853394,0.33181923627853394,clean,completed,not_applicable,,8,safe,False,68
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,0,98f46d0ed79defbe2c73bf43f0626469d2bb8a64858e344ba147741779be336d,355,355,960.0,1280.0,0.060533447265625,decoded,True,marginal,overexposure,100.0,251.0,151.0,982.960205078125,0.22110867500305176,0.22110867500305176,clean,completed,not_applicable,,4,safe,False,68
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,1,36a4c277b0344d29b4c1b19d252a35159604c02de142739cde780a8c0ec3589d,354,354,960.0,1280.0,0.06019775390625,decoded,True,marginal,overexposure,101.0,251.0,150.0,987.4296875,0.6070812940597534,0.6070812940597534,adversarial,completed,not_applicable,,76,blocked,False,133
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,2,d9ccce0295e4fa4b7ebb16a5d0491c285db9b50b39abde6af07ae9cf3787a9b5,354,354,960.0,1280.0,0.0604248046875,decoded,True,marginal,overexposure,101.0,252.0,151.0,972.7442626953125,0.3052891492843628,0.3052891492843628,clean,completed,not_applicable,,7,safe,False,66
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,3,1d0142d9f2be322f40a3927a262c5b2b0329d1cccfb7e6a77035a12a5c9b3b16,353,353,960.0,1280.0,0.06009236653645833,decoded,True,marginal,overexposure,101.0,251.0,150.0,978.9764404296875,0.35289502143859863,0.35289502143859863,clean,completed,not_applicable,,9,safe,False,68
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,4,b30ac153b242201696c61acb845aa6d2bef35921a1e1379221f97726b9db8742,353,353,960.0,1280.0,0.05987223307291667,decoded,True,marginal,overexposure,101.0,252.0,151.0,968.0133056640625,0.3602784276008606,0.3602784276008606,clean,completed,not_applicable,,10,safe,False,67
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,0,89442dd7ce3ab6cd65e3343f24f7628d56dfb388aca9891edd38469345499dc7,381,381,960.0,1280.0,0.06977132161458334,decoded,True,usable,normal,84.0,228.0,144.0,314.0742492675781,0.003836512565612793,0.003836512565612793,clean,completed,not_applicable,,1,safe,False,74
